,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
8469,2018,-1.0371221413,FP.CPI.TOTL.ZG,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
8470,2019,-0.3295620637,FP.CPI.TOTL.ZG,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
8471,2020,-1.1672450177,FP.CPI.TOTL.ZG,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
8472,2006,2.3956208253,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8473,2007,2.8231037374,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8474,2008,5.5495476938,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8475,2009,-0.15693608720000002,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8476,2010,3.2503440918,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8477,2011,2.7694079414,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8478,2012,4.177635871,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8479,2013,1.4720183892,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8480,2014,3.518478182,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8481,2015,-0.9843092035000001,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8482,2016,-3.0929895888,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8483,2017,0.1184177258,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8484,2018,1.9384624438,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8485,2019,0.53910009,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8486,2020,-1.7554155789,FP.CPI.TOTL.ZG,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
8487,2006,2.7406751607,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8488,2007,7.2361470158,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8489,2008,10.0662418246,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8490,2009,0.4215391257,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8491,2010,0.7471090263,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8492,2011,3.1860311155,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8493,2012,2.5984441415,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8494,2013,0.8051278043000001,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8495,2014,0.1938585608,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8496,2015,-1.7336119495,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8497,2016,-0.1496416476,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8498,2017,2.1533364884,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8499,2018,2.3241448537,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8500,2019,0.9130697253000001,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8501,2020,-0.6281313094000001,FP.CPI.TOTL.ZG,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
8502,2006,7.1991299011,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8503,2007,14.754277078,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8504,2008,14.2971224481,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8505,2009,11.2567587063,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8506,2010,12.9776663898,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8507,2011,18.0966171221,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8508,2012,35.5590574147,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8509,2013,36.5223449139,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8510,2014,36.9066427864,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8511,2015,16.9095706051,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8512,2016,17.7502538312,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8513,2017,32.3516260968,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8514,2018,63.2925073456,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8515,2019,50.9940515003,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8516,2020,150.3227238656,FP.CPI.TOTL.ZG,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
8517,2006,11.2813043274,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8518,2007,6.4262793447,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8519,2008,14.6671427438,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8520,2009,-0.1336366467,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8521,2010,6.9410822164,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8522,2011,17.7117796415,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8523,2012,5.0068631937,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8524,2013,1.9234360411,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8525,2014,3.3834127275,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8526,2015,6.8939035917,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8527,2016,55.4123879763,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8528,2017,21.9969430173,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8529,2020,34.8929491586,FP.CPI.TOTL.ZG,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
8530,2006,1.3602146863,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8531,2007,2.2121688344,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8532,2008,3.437049106,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8533,2009,-0.49446054440000003,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8534,2010,1.1579880272,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8535,2011,2.9611507382,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8536,2012,0.8883775069000001,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8537,2013,-0.0442929701,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8538,2014,-0.17963849410000002,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8539,2015,-0.046784745,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8540,2016,0.9842692446,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8541,2017,1.7944990467,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8542,2018,1.9535353013,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8543,2019,1.7841509740000001,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8544,2020,0.4973673189,FP.CPI.TOTL.ZG,SWE,Sweden,Europe & Central Asia,High income,Not classified
8545,2006,1.0595092832,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8546,2007,0.7323506031,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8547,2008,2.4260411706,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8548,2009,-0.48048193640000003,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8549,2010,0.6882387072,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8550,2011,0.2313492077,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8551,2012,-0.6925520181,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8552,2013,-0.2173231551,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8553,2014,-0.0132025388,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8554,2015,-1.1439086723,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8555,2016,-0.4346186643,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8556,2017,0.5337878398,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8557,2018,0.9363354641,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8558,2019,0.3628861799,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8559,2020,-0.7258749333000001,FP.CPI.TOTL.ZG,CHE,Switzerland,Europe & Central Asia,High income,Not classified
8560,2006,10.0241105378,FP.CPI.TOTL.ZG,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
8561,2007,3.9077095044,FP.CPI.TOTL.ZG,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
8562,2008,15.745325222,FP.CPI.TOTL.ZG,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
8563,2009,2.9208971181,FP.CPI.TOTL.ZG,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
8564,2010,4.3974138315,FP.CPI.TOTL.ZG,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
8565,2011,4.7531638889,FP.CPI.TOTL.ZG,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
8566,2012,36.7022953364,FP.CPI.TOTL.ZG,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
8567,2006,10.0108651886,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8568,2007,13.1491247063,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8569,2008,20.470521911,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8570,2009,6.4482348107,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8571,2010,6.4453144078,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8572,2011,12.431549043,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8573,2012,5.8311660103000005,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8574,2013,5.0096464534,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8575,2014,6.1044276513,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8576,2015,5.7145594965,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8577,2016,6.0045808232,FP.CPI.TOTL.ZG,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
8578,2006,7.2509726208,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8579,2007,7.0255143697,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8580,2008,10.2783937621,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8581,2009,12.1422278743,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8582,2010,6.2001559565,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8583,2011,12.6909694699,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8584,2012,16.0010938506,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8585,2013,7.8707236457,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8586,2014,6.1316143299,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8587,2015,5.5881695296,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8588,2016,5.174766293,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8589,2017,5.3187160523,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8590,2018,3.4944584886,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8591,2019,3.46428058,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8592,2020,3.290290628,FP.CPI.TOTL.ZG,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
8593,2006,4.6374743601,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8594,2007,2.2415409529,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8595,2008,5.4684894965,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8596,2009,-0.8457160923,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8597,2010,3.2475884244,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8598,2011,3.8087905814000003,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8599,2012,3.0148995033,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8600,2013,2.1848861853,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8601,2014,1.895141819,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8602,2015,-0.9004249633,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8603,2016,0.1881497044,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8604,2017,0.6656318931,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8605,2018,1.0638975418,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8606,2019,0.7067286013,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8607,2020,-0.8459371474,FP.CPI.TOTL.ZG,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
8608,2006,3.9361625993000002,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8609,2007,10.3009020175,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8610,2008,9.0642362195,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8611,2009,0.669681186,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8612,2010,6.7659768024,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8613,2011,13.499840238600001,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8614,2012,11.8003096702,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8615,2013,10.9872344156,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8616,2014,0.8488382063000001,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8617,2015,0.6461486142,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8618,2016,-1.4698428789,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8619,2017,0.5229766804,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8620,2018,2.2942430704,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8621,2019,0.9588127397,FP.CPI.TOTL.ZG,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
8622,2006,2.2289777941,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8623,2007,0.9456732717,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8624,2008,8.6948281436,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8625,2009,3.7136059204,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8626,2010,1.4459451743,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8627,2011,3.563514729,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8628,2012,2.5771817406,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8629,2013,1.8253947591,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8630,2014,0.1908750762,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8631,2015,2.5839052699,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8632,2016,1.2852466082,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8633,2017,-0.9802894955,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8634,2018,0.9281705035000001,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8635,2019,0.6858975909,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8636,2020,1.8275403852,FP.CPI.TOTL.ZG,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
8637,2006,6.1491160646,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8638,2007,5.842248749,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8639,2008,10.4469875128,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8640,2009,1.4268597207,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8641,2010,3.5349123919,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8642,2011,6.27075303,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8643,2012,1.1475385371,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8644,2013,0.7756293224,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8645,2014,2.5108763325,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8646,2015,-1.0539983197,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8647,2016,2.5781551525,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8648,2017,7.5170628355,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8649,2018,5.0320969198,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8650,2019,1.1795433482,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8651,2020,-0.3497376967,FP.CPI.TOTL.ZG,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
8652,2006,8.3296035147,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8653,2007,7.8943883476,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8654,2008,12.0303445477,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8655,2009,6.9780872525,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8656,2010,10.549200318,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8657,2011,5.1071328926,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8658,2012,9.2602813707,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8659,2013,5.1998174047,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8660,2014,5.6844181460000005,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8661,2015,4.661215981,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8662,2016,3.0706674246,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8663,2017,1.8803844018,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8664,2018,1.0185693019,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8665,2019,1.0005429303,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8666,2020,0.5989863308,FP.CPI.TOTL.ZG,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
8667,2006,3.2252533744,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8668,2007,2.9669443248,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8669,2008,4.3450280762,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8670,2009,3.6649033064000003,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8671,2010,3.338979636,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8672,2011,3.2400284201,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8673,2012,4.6118443221,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8674,2013,5.3162353133,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8675,2014,4.6255509953,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8676,2015,4.4373712732,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8677,2016,3.6293993738,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8678,2017,5.3088483957,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8679,2018,7.3075917603,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8680,2019,6.7200753286,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8681,2020,5.634151159,FP.CPI.TOTL.ZG,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
8682,2006,9.5972421229,FP.CPI.TOTL.ZG,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
8683,2007,8.7561809097,FP.CPI.TOTL.ZG,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
8684,2008,10.4441283765,FP.CPI.TOTL.ZG,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
8685,2009,6.2509766309,FP.CPI.TOTL.ZG,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
8686,2010,8.5664442055,FP.CPI.TOTL.ZG,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
8687,2011,6.4718796712,FP.CPI.TOTL.ZG,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
8688,2012,8.8915699651,FP.CPI.TOTL.ZG,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
8689,2013,7.4930903055,FP.CPI.TOTL.ZG,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
